"filename", "language", "JavaScript", "JSON", "Markdown", "XML", "CSS", "HTML", "SCSS", "vue", "comment", "blank", "total"
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\caidan.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 1, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\blue_white\bet.svg", "XML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\blue_white\icon-notice-y0.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\blue_white\send_hint.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\blue_white\shaidan.svg", "XML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\blue_white\shield_msg.svg", "XML", 0, 0, 0, 19, 0, 0, 0, 0, 0, 1, 20
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\common\send_hint.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\yellow_black\bet_shared.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\yellow_black\icon-notice.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\yellow_black\send_hint.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\yellow_black\shaidan_disable.svg", "XML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\yellow_white\bet.svg", "XML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\yellow_white\bet_shared.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\yellow_white\collapse.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\yellow_white\emoji.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\yellow_white\icon-notice.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\yellow_white\mute_hint.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\yellow_white\send.svg", "XML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\yellow_white\send_hint.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\yellow_white\shaidan.svg", "XML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\yellow_white\shaidan_disable.svg", "XML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\yellow_white\shield_msg.svg", "XML", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\chatroom\yellow_white\unshield_msg.svg", "XML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\check_circle_outline-24px.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\check_circle_outline-24px_dark.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\check_circle_outline-24px_y0.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\check_circle_outline-24px_y0_dark.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\close.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\close2.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\close3.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\close4.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\close9.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\copy.svg", "XML", 0, 0, 0, 21, 0, 0, 0, 0, 1, 0, 22
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\corner_kick.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 1, 0, 17
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\deldte3.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 1, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\delete.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 1, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\delete2.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 1, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\delete4.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 1, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\deta_icon.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\card_red.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\card_yellow.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\close.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\corner.svg", "XML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\goal.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\reconnect.svg", "XML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\replay-red.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\replay.svg", "XML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\replay2.svg", "XML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\replay2_y0.svg", "XML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\replay_btn.svg", "XML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\replay_logo.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\replay_toggle.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\replay_y0.svg", "XML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\time-line-ball.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\time-line-ball2.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\time-line-ball2_y0.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\time-line-ball_y0.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\tips.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details\whistle.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details_red_card.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\details_yellow.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\ding1.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 1, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\ding2.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 1, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\dl_dm.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 1, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\dl_eyeopen.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 1, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\dl_mima2.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 1, 0, 17
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\dl_mima3.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 1, 0, 17
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\donghua-buzhichi.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 1, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\donghua-buzhichi2.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\donghua-zhichi.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 1, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\donghua.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 1, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\double-click.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 17
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\doubleleft1.svg", "XML", 0, 0, 0, 20, 0, 0, 0, 0, 1, 0, 21
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\doubleleft2.svg", "XML", 0, 0, 0, 20, 0, 0, 0, 0, 1, 0, 21
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\drop.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 1, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\drop2.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 1, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\f_360.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 1, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\f_guge.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 1, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\f_huohu.svg", "XML", 0, 0, 0, 24, 0, 0, 0, 0, 1, 0, 25
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\f_qq.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 1, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\f_shoug.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 1, 0, 16
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\f_uc.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 1, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\favorite-icon-focus-black.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\favorite-icon-focus.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\favorite-icon.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 1, 0, 16
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\finals.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\football_field.svg", "XML", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer-analysis-icon.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 1, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer-filter-icon.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 1, 0, 16
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer-order-icon.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 1, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer-refresh-icon.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 1, 0, 16
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer-top-icon.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 1, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-bet-order-black.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-bet-order.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-filter-black.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-filter.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-follow-black.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-follow.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-follow1-black.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-follow1.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-pay-change.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-refresh-black.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-refresh.svg", "XML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-sort-way.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-sub-daxiao-black.svg", "XML", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-sub-daxiao.svg", "XML", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-sub-daxiao0.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-sub-duying-black.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-sub-duying.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-sub-duying0.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-sub-jiaoqiu-black.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 17
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-sub-jiaoqiu.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 17
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-sub-jiaoqiu0.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-sub-rang-black.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-sub-rang.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\f-icon-sub-rang0.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\fillter-high-light-y0.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 17
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\fillter-high-light.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\setting-newstan-icon.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\footer\tabbar_world cup.svg", "XML", 0, 0, 0, 188, 0, 0, 0, 0, 0, 1, 189
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\full_screen.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\full_screen_heart_like_empty.svg", "XML", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 29
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\full_screen_heart_like_full.svg", "XML", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 29
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\full_screen_match_odds_closed.svg", "XML", 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 135
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\go-back-icon-black.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\go-back-icon-esport.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\go-back-icon-theme02.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\go-back-icon.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\green.svg", "XML", 0, 0, 0, 15, 0, 0, 0, 0, 1, 0, 16
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\guanbi.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 1, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\help.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 1, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\home.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 1, 0, 17
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\home2.svg", "XML", 0, 0, 0, 47, 0, 0, 0, 0, 1, 0, 48
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\home\all.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 17
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\home\all_y0.svg", "XML", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 27
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\home\close.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\home\defaultIcon.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\home\money-black.svg", "XML", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 43
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\home\money.svg", "XML", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 45
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\home\more.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\home\notice-black.svg", "XML", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 55
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\home\notice.svg", "XML", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 55
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\home\pentagram.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\home\pentagram_s.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\home\play.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\hot.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 1, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\jianpan_del.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 1, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\jiaocheng-xuanzhong.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 1, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\jiaocheng.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 1, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\keep.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 1, 0, 17
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\keep2.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 1, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\keep_mima.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 1, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\language-dark.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\language-day.svg", "XML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\line.svg", "XML", 0, 0, 0, 16, 0, 0, 0, 0, 1, 0, 17
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\loading-more.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\lock.svg", "XML", 0, 0, 0, 17, 0, 0, 0, 0, 1, 0, 18
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\lvs_icon.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\match-list\donghua-zhichi.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\match-list\information-icon-gray.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\match-list\information-icon-gray2.svg", "XML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\match-list\information-icon.svg", "XML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\match-list\information-icon_y0.svg", "XML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\match-list\league-collapse-all-thme02.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\match-list\league-collapse-all.svg", "XML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 14
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\match-list\league-collapse-icon-black.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\match-list\league-collapse-icon.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\match-list\m-list-favorite-s.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\match-list\m-list-favorite-s_y0.svg", "XML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\match-list\m-list-favorite-theme02.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\match-list\m-list-favorite.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8
"d:\workspace\user-pc-vite\public\yazhou-h5\image\svg\match-list\m-list-jiaoqiu.svg", "XML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
